University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
موسسه غيرانتفاعي آمل,4342,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي آمل,4343,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي آمل,4344,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي آمل,9538,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي اميد- نهاوند,4345,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي اميد- نهاوند,4346,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,4347,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,4348,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,4349,كارشناسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9539,حسابداري,حسابرسي,60,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9541,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9542,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9543,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9544,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي امين-  فولادشهر)اصفهان(,9545,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشمند- لاهيجان,4350,رياضيات وكاربردها,,60,-,30,30,
موسسه غيرانتفاعي انديشمند- لاهيجان,4351,مهندسي صنايع,,60,-,30,30,
موسسه غيرانتفاعي انديشمند- لاهيجان,4352,كاردان فني برق,الكترونيك,100,-,50,50,
موسسه غيرانتفاعي انديشمند- لاهيجان,4353,كاردان فني برق,قدرت,100,-,50,50,
موسسه غيرانتفاعي انديشمند- لاهيجان,4354,كاردان فني مكانيك,تاسیسات بهداشتی و گازرسانی,100,-,50,50,
موسسه غيرانتفاعي انديشمند- لاهيجان,4355,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,50,50,
موسسه غيرانتفاعي انديشمند- لاهيجان,9546,كارداني حسابداري,,100,-,50,50,
موسسه غيرانتفاعي انديشمند- لاهيجان,9547,كارداني مديريت بازرگاني,,100,-,50,50,
موسسه غيرانتفاعي انديشه -  جهرم,4356,كاردان فني مكانيك,نقشه كشي صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه -  جهرم,4357,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه -  جهرم,4358,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه -  جهرم,9548,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه -  جهرم,9549,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه -  جهرم,9550,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي انديشه سازان- نكا,4359,كارداني امار,,100,-,زن,مرد,
موسسه غيرانتفاعي انرژي-  ساوه,4360,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي انرژي-  ساوه,4361,کاردانی علمی کاربردی بهینه سازی مصرف انرژی-صنعت,,100,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4362,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4363,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4364,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4365,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4366,كاردان فني صنايع,ايمني صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4367,كاردان فني مكانيك,ماشين الات,100,-,زن,مرد,
موسسه غيرانتفاعي آيندگان -  تنكابن,4368,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4369,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4370,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4371,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4372,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4373,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4374,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4375,كاردان فني صنايع,ايمني صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4376,كاردان فني عمران,زيرسازي راه,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4377,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4378,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4379,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4380,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4381,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي ايوانكي,4382,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9551,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9552,مديريت جهانگردي,,60,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9553,مديريت دولتي,,60,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9554,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9555,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9556,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9557,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي باختر-  ايلام,9558,كارداني صنعت جهانگردي,مديريت جهانگردي,100,-,زن,مرد,
موسسه غيرانتفاعي برايند- شاهرود,9559,حسابداري,"حسابرسي, دولتي, مالياتي",60,-,زن,مرد,
موسسه غيرانتفاعي برايند- شاهرود,9560,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي برايند- شاهرود,9561,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي بصير-  آبيك,4383,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي بصير-  آبيك,4384,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي بصير-  آبيك,4385,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي بصير-  آبيك,9562,حسابداري,مالياتي,60,-,زن,مرد,
موسسه غيرانتفاعي بصير-  آبيك,9563,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4386,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4387,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4388,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4389,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4390,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي بعثت -  كرمان,4391,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي بنيان -  شاهين شهر)اصفهان(,4392,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي بهارانديشه - چابهار,9564,كارداني اموزش وپ رورش ابتدايي,,100,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4393,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4394,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4395,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4396,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4397,كاردان فني برق,مخابرات,100,-,زن,مرد,
موسسه غيرانتفاعي بهار-  مشهد,4398,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4399,علوم كامپيوتر,,30,30,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4400,مهندسي كامپيوتر,سخت افزار,30,30,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4401,مهندسي كامپيوتر,نرم افزار,30,30,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4402,كارداني علمي -كاربردي سخت افزاركامپيوتر,,50,50,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4403,كارداني علمي -كاربردي نرم افزاركامپيوتر,,50,50,زن,مرد,
موسسه غيرانتفاعي بهمنيار-  كرمان,4404,کاردانی علمی کاربردی ارتباطات و فناوری اطلاعات (ICT),,50,50,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,4405,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,4406,مهندسي مديريت پروژه,,60,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9565,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9566,مديريت جهانگردي,,60,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9567,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9568,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9569,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9570,كارداني صنعت جهانگردي,مديريت جهانگردي,100,-,زن,مرد,
موسسه غيرانتفاعي بينالود- مشهد,9571,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي بيهق -  سبزوار,4407,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پارسا- بابلسر,4408,رياضيات وكاربردها,,30,30,زن,مرد,
موسسه غيرانتفاعي پارسا- بابلسر,4409,كارداني علمي -كاربردي نرم افزاركامپيوتر,,70,30,زن,مرد,
موسسه غيرانتفاعي پارسا- بابلسر,9572,حسابداري,,30,30,زن,مرد,
موسسه غيرانتفاعي پارسا- بابلسر,9573,مديريت صنعتي,,40,20,زن,مرد,
موسسه غيرانتفاعي پارسا- بابلسر,9574,كارداني حسابداري,,70,30,زن,مرد,
موسسه غيرانتفاعي پارس-  مهرفارس,4410,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي پارس-  مهرفارس,9575,شيمي,كاربردي,60,-,زن,مرد,
موسسه غيرانتفاعي پارس-  مهرفارس,9576,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي پارس-  مهرفارس,9577,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي پارس-  مهرفارس,9578,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي پارسيان-  قزوين,4411,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي پارسيان-  قزوين,4412,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4413,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4414,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4415,كاردان فني برق,الكترونيك,80,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4416,كاردان فني برق,قدرت,80,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4417,كاردان فني مكانيك,ساخت وتوليد,80,-,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4418,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,50,50,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4419,كارداني فناوري اطلاعات وارتباطات,,50,50,زن,مرد,
موسسه غيرانتفاعي پاسارگاد-  شيراز,4420,كارداني علمي -كاربردي نرم افزاركامپيوتر,,50,50,زن,مرد,
موسسه غيرانتفاعي پالايش -  خميني شهر,4421,مهندسي نفت,اكتشاف نفت,60,-,زن,مرد,
موسسه غيرانتفاعي پالايش -  خميني شهر,4422,كارداني عمليات پالايش,,100,-,زن,مرد,كاردان فني پالايش
موسسه غيرانتفاعي پرتو - زاهدان,4423,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4424,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4425,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4426,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4427,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4428,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي پرديسان - فريدونكنار,4429,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي پرندك- پرندك,9579,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي پرندك- پرندك,9580,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي پرندك- پرندك,9581,مديريت مالي,,60,-,زن,مرد,
موسسه غيرانتفاعي پل دختر-  پلدختر لرستان,9582,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي پل دختر-  پلدختر لرستان,9583,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي پويا -  ياسوج,4430,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4431,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4432,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4433,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4434,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4435,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي پويش- قم,4436,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4437,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4438,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4439,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4440,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4441,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4442,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4443,كاردان فني برق,,100,-,زن,مرد,كارداني علمي كاربردي كنترل گرايش ابزار دقيق- برق صنعتي
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4444,كاردان فني عمران,"اب و فاضلاب, كارهاي عموميساختمان",100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4445,كارداني علمي -كاربردي مخابرات,"ارتباط دادههـا , كابـل و فيبـر نوري",100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4446,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4447,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4448,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي پويندگان دانش-  چالوس,4449,کاردانی علمی کاربردی ارتباطات و فناوری اطلاعات (ICT),,100,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4450,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4451,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4452,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4453,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4454,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,4455,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,9584,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي پيام - گلپايگان,9585,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي تابران -  مشهد,9586,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي تابران -  مشهد,9587,مديريت اموربانكي,,60,-,زن,مرد,
موسسه غيرانتفاعي تابران -  مشهد,9588,مديريت مالي,,60,-,زن,مرد,
موسسه غيرانتفاعي تابران -  مشهد,9589,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي تابران -  مشهد,9590,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي تابناك - لامرد,4456,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي تابناك - لامرد,4457,كاردان فني صنايع,ايمني صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي تابناك - لامرد,4458,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي تاكستان- قزوين,9591,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي تاكستان- قزوين,9592,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي تاكستان- قزوين,9593,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي تجن -  قائمشهر,4459,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي تجن -  قائمشهر,4460,مهندسي موادوطراحي صنايع غذايي,,60,-,زن,مرد,
موسسه غيرانتفاعي تعالي - قم,4461,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي تعالي - قم,4462,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي تعالي - قم,4463,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي تميشان- بهشهر,4464,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي تميشان- بهشهر,4465,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي تميشان- بهشهر,4466,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي توحيد - گلوگاه,4467,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي توحيد - گلوگاه,4468,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي توحيد - گلوگاه,4469,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي توحيد - گلوگاه,4470,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي توس -  مشهد,4471,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي توس -  مشهد,4472,فيزيك,,60,-,زن,مرد,
موسسه غيرانتفاعي توس -  مشهد,4473,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي توس -  مشهد,4474,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي توس -  مشهد,4475,فيزيك مهندسي,,60,-,زن,مرد,
موسسه غيرانتفاعي توسعه دانش -  سنندج,4476,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي توسعه دانش -  سنندج,4477,كاردان فني مكانيك,تاسيـــ ــسات بهداشـــ ــتي وگازرساني,100,-,زن,مرد,
موسسه غيرانتفاعي توسعه دانش -  سنندج,4478,کاردانی علمی کاربردی ارتباطات و فناوری اطلاعات (ICT),,100,-,زن,مرد,
موسسه غيرانتفاعي ثامن -  نيشابور,9594,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي ثامن -  نيشابور,9595,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,4479,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,4480,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,4481,كاردان فني مكانيك,تاسیسات بهداشتی و گازرسانی,100,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,4482,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,4483,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي جابرابن حيان -  رشت,9596,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي جامي – نجف آباد,4484,مهندسي شيمي,,60,-,زن,مرد,
موسسه غيرانتفاعي جامي – نجف آباد,4485,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي جامي – نجف آباد,4486,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي جامي – نجف آباد,4487,كاردان فني مكانيك,نقشه كشي صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي جاويد - جيرفت,4488,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4489,علوم كامپيوتر,,60,-,زن,مرد,محل تحصيل يزد
موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4490,مهندسي برق,قدرت,60,-,زن,مرد,محل تحصيل يزد
موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4491,مهندسي صنايع,,60,-,زن,مرد,محل تحصيل يزد
موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4492,مهندسي فناوري اطلاعات,,60,-,زن,مرد,محل تحصيل اشكذر
موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4493,مهندسي فناوري اطلاعات,,60,-,زن,مرد,محل تحصيل يزد
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4494,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,محل تحصيل اشكذر
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4495,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,محل تحصيل يزد
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4496,مهندسي معماري,,60,-,زن,مرد,محل تحصيل اردكان
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4497,كاردان فني برق,الكترونيك,100,-,زن,مرد,محل تحصيل يزد
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,4498,معماري داخلي,,60,-,زن,مرد,محل تحصيل اردكان
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9597,حسابداري,,60,-,زن,مرد,محل تحصيل اشكذر
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9598,مديريت اموربانكي,,60,-,زن,مرد,محل تحصيل اشكذر
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9599,مديريت صنعتي,,60,-,زن,مرد,محل تحصيل اشكذر
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9600,مديريت صنعتي,,60,-,زن,مرد,محل تحصيل يزد
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9601,مديريت مالي,,60,-,زن,مرد,محل تحصيل يزد
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9602,كارداني حسابداري,,100,-,زن,مرد,محل تحصيل اشكذر
ادامه موسسه غيرانتفاعي جهاددانشگاهي -  يزد,9603,كارداني مديريت بازرگاني,,100,-,زن,مرد,محل تحصيل اشكذر
موسسه غيرانتفاعي جهاددانشگاهي-  اصفهان,4499,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  اصفهان,4500,مهندسي شيمي,,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  اصفهان,4501,مهندسي معدن,,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  اصفهان,4502,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  اصفهان,4503,كاردان فني عمليات پتروشيمي,,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4504,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4505,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4506,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4507,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4508,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,4509,کاردانی علمی کاربردی ارتباطات و فناوری اطلاعات (ICT),,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  خوزستان,9604,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  كرمانشاه,4510,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  كرمانشاه,4511,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  كرمانشاه,4512,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي جهاددانشگاهي-  كرمانشاه,4513,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
